"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"CandyVenture: Rebaked","1703998800000","false","1","4.99","4","2.0929441723993727","100","Hobbyist","BirdSentinel","BirdSentinel","2723610","https://store.steampowered.com/app/2723610"
"Slime Brawly Brawl","1705122000000","true","1","4.99","4","0","0","Hobbyist","DEIT Games","DEIT Games","2721250","https://store.steampowered.com/app/2721250"
"Circlebrix - Falling Bricks","1704430800000","false","1","4.99","4","0","0","Hobbyist","Ammonite Design Studios Ltd","Ammonite Design Studios Ltd","2738560","https://store.steampowered.com/app/2738560"
"Fire Racing","1703998800000","false","1","4.99","4","0","0","Hobbyist","Mensa World","Mensa World","2695250","https://store.steampowered.com/app/2695250"
"Robot Multitool","1707886800000","false","1","4.99","4","0","0","Hobbyist","AmyLab","AmyLab","2723690","https://store.steampowered.com/app/2723690"
"Whispering Breeze","1704171600000","false","1","4.99","4","0","0","Hobbyist","SoCoolDev","SoCoolDev","2732670","https://store.steampowered.com/app/2732670"
"Daedalus","1707714000000","false","1","4.99","4","10.906024735415267","100","Hobbyist","silly little games","silly little games","2364790","https://store.steampowered.com/app/2364790"
"OnePunch","1712116800000","false","1","4.99","4","1.8089765401966273","89","Indie","CFK Co., Ltd.","SPRING Games","2712450","https://store.steampowered.com/app/2712450"
"Don't Touch My Phone","1704430800000","false","1","4.99","4","0","0","Hobbyist","Errors Studio","Errors Studio","2729710","https://store.steampowered.com/app/2729710"
"Yokai City","1704603600000","false","1","4.99","4","0","0","Hobbyist","A RanDom Fella","A RanDom Fella","2725430","https://store.steampowered.com/app/2725430"
"Trash Top Down Racing","1704862800000","false","8","0.99","4","0.49374164766515005","63","Indie","Tero Lunkka","Mixtor,Tero Lunkka","2752650","https://store.steampowered.com/app/2752650"
"RUINED","1709096400000","false","1","4.99","4","0","0","Hobbyist","Incompetant Games","Incompetant Games","2748900","https://store.steampowered.com/app/2748900"
"Path of Soul","1705294800000","false","1","4.99","4","0","0","Hobbyist","SBS Game Gwangju","SBS Game Gwangju","2750890","https://store.steampowered.com/app/2750890"
"Skybound: Card Survival","1712030400000","false","1","4.99","4","2.1186128790964753","100","Hobbyist","LokaFab","LokaFab","2750200","https://store.steampowered.com/app/2750200"
"Escape The Aquarium","1706072400000","false","1","4.99","4","0","100","Hobbyist","三月精的旧树屋","三月精的旧树屋","2755070","https://store.steampowered.com/app/2755070"
"Gravarior","1704344400000","false","1","4.99","4","0","0","Hobbyist","OtogiCoffeeShop","OtogiCoffeeShop","2311980","https://store.steampowered.com/app/2311980"
"Crazy Candydish","1722470400000","false","1","4.99","4","0","0","Hobbyist","X-ray Games","X-ray Games,Michael Hayes","2711550","https://store.steampowered.com/app/2711550"
"Lexicon","1706245200000","true","1","4.99","4","0","0","Hobbyist","Iowa Software Design","Iowa Software Design","2403680","https://store.steampowered.com/app/2403680"
"Supa Fly Racing","1706072400000","false","1","4.99","4","0","0","Hobbyist","DP Image Design","My Digital Garden","2732660","https://store.steampowered.com/app/2732660"
"Fist Food","1709010000000","false","1","4.99","4","0","0","Hobbyist","Poccade LLC","Poccade LLC","2335830","https://store.steampowered.com/app/2335830"
"Forest legend","1705726800000","true","1","4.99","4","0","0","Hobbyist","varaqtP","varaqtP","2763520","https://store.steampowered.com/app/2763520"
"Shard Shuffle","1705986000000","false","1","4.99","4","0.38458333333333333","100","Hobbyist","Husk","Husk","2742490","https://store.steampowered.com/app/2742490"
"CURA","1709701200000","false","1","4.99","4","0","0","Hobbyist","BoxeS","BoxeS","2699480","https://store.steampowered.com/app/2699480"
"Spy Guy Hidden Objects Deluxe Edition","1712289600000","false","1","10","4","1.855743023929441","95","Hobbyist","Trefl S.A","Trefl S.A","2606190","https://store.steampowered.com/app/2606190"
"The Tour","1706245200000","false","1","4.99","4","0","0","Hobbyist","The Deepening Studios","Inner Realm Studios","2766370","https://store.steampowered.com/app/2766370"
"EPIC ROGUE","1705986000000","false","7","0.99","4","0.340644750465593","0","Indie","Archor Games","Archor Wright","2772920","https://store.steampowered.com/app/2772920"
"Geometry Survivor [0]","1707109200000","true","1","4.99","4","2.790878414490835","100","Hobbyist","Gekko Games","Alex Gekko","2764870","https://store.steampowered.com/app/2764870"
"War Of Castles","1723766400000","true","1","4.99","4","1.2185572693869755","92","Indie","OKJOY","Jim Chen","2569410","https://store.steampowered.com/app/2569410"
"Sexy Blackjack","1706158800000","false","1","4.99","4","0.8669867111397803","75","Hobbyist","Lucas Softworks","Naughty_Ranko","2719520","https://store.steampowered.com/app/2719520"
"One Drop","1706245200000","false","1","4.9","4","0.28708333333333325","100","Hobbyist","Fill_Space","Fill_Space","2755670","https://store.steampowered.com/app/2755670"
"ArcaneOutpost","1706936400000","true","1","4.99","4","0.3546856952204328","100","Hobbyist","VortexRingGame","VortexRingGame","2768920","https://store.steampowered.com/app/2768920"
"DUNGEON WALK2－混沌の神々－","1708578000000","false","1","4.99","4","0","0","Hobbyist","InuiNanGames","InuiNanGames","2773220","https://store.steampowered.com/app/2773220"
