"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"Unnatural Selection","1713499200000","false","92","0","0","2.0687688953060266","86","Hobbyist","goopi inc","goopi inc","2905940","https://store.steampowered.com/app/2905940"
"WC Dream","1713499200000","true","68","0","0","3.2397210518839317","100","Hobbyist","Home","Home","2916470","https://store.steampowered.com/app/2916470"
"Whispers of silence","1713585600000","false","162","0","0","1.4630575377851525","60","Hobbyist","Berducedo Studios","Berducedo Studios","2905950","https://store.steampowered.com/app/2905950"
"Combat Cat","1714104000000","false","826","0","0","1.406143152397494","93","Hobbyist","DigiPen Institute of Technology","Brain Block","2925730","https://store.steampowered.com/app/2925730"
"Miami Hotel Simulator Prologue","1714363200000","false","3345","0","0","5.333993569894921","88","Hobbyist","Last Howl","Last Howl","1967700","https://store.steampowered.com/app/1967700"
"Reborn: Dragona PH","1721001600000","false","281","0","0","2.0873505493622533","57","Hobbyist","xYz","xYz, LivePlex","2909370","https://store.steampowered.com/app/2909370"
"SuperEat Man","1713844800000","false","48","0","0","4.145585407201964","100","Hobbyist","Rad Software","Rad Software","2881160","https://store.steampowered.com/app/2881160"
"Dragon Spirits 2 : Prologue","1722211200000","false","2217","0","0","1.9125184737286094","99","Indie","FHNBHJ","FHNBHJ","2918520","https://store.steampowered.com/app/2918520"
"我要出院 leaving the hospital","1713844800000","false","105","0","0","2.7423706791173665","100","Hobbyist","独木工作室","独木工作室","2860010","https://store.steampowered.com/app/2860010"
"驱煞","1714190400000","false","40251","0","0","2.197090545633564","89","Hobbyist","MOTZIFY","MOTZIFY,VaMP He","2847110","https://store.steampowered.com/app/2847110"
"A Day in the Palace","1714622400000","false","189","0","0","1.87225264191224","100","Hobbyist","Tidvis Games","Tidvis Games","2906200","https://store.steampowered.com/app/2906200"
"Early Mellow","1726099200000","false","460","0","0","0.21325229076479077","92","Hobbyist","stramzer","stramzer,87sabins","2900410","https://store.steampowered.com/app/2900410"
"JDM: Rise of the Scorpion","1723075200000","false","139499","0","0","1.898601099870508","74","Indie","Gaming Factory,4Divinity","Gaming Factory","1364930","https://store.steampowered.com/app/1364930"
"Knockout City - Private Server Edition","1716523200000","false","1669","0","0","3.1001914417177727","72","Hobbyist","Velan Studios","Velan Studios","2915930","https://store.steampowered.com/app/2915930"
"The Collection: Chapters of Fate Prologue","1714708800000","false","438","0","0","1.3343918619955735","79","Hobbyist","Augusta","Augusta Hitech","2880220","https://store.steampowered.com/app/2880220"
"Kakuriyo","1715140800000","true","87","0","0","2.7908270692045223","100","Hobbyist","Kakuriyo, Inc.","Kakuriyo, Inc.","1909010","https://store.steampowered.com/app/1909010"
"修仙小屋","1713758400000","true","20999","0","0","324.82016091835936","90","Hobbyist","Doge Game","Doge Game","2892880","https://store.steampowered.com/app/2892880"
"TowerDefenceDesigner","1716523200000","false","1","0.99","0","0","0","Hobbyist","蓝色章鱼","蓝色章鱼","2894780","https://store.steampowered.com/app/2894780"
"Artificial Fashionista","1717387200000","false","1447","0","0","1.7909527613453988","96","Hobbyist","KigyoDev","KigyoDev","2924880","https://store.steampowered.com/app/2924880"
"Genome Guardian: Prologue","1713844800000","false","3700","0","0","2.3513145380170735","100","Indie","Alpherior","Alpherior","2923440","https://store.steampowered.com/app/2923440"
"Hunter Beat","1715572800000","false","171","0","0","1.2514060598844456","90","Hobbyist","Adelante","Adelante","2812490","https://store.steampowered.com/app/2812490"
"Interweaver","1716177600000","false","320","0","0","1.8241935804228733","82","Hobbyist","Aurora Interactive","Aurora Interactive","2916270","https://store.steampowered.com/app/2916270"
"PLEASE KNOCK -before entering my room-","1720742400000","false","129","0","0","1.3493920005902764","100","Hobbyist","polte","polte","2827240","https://store.steampowered.com/app/2827240"
"Sluggerpunk","1714536000000","false","181","0","0","2.4279584020816056","100","Hobbyist","Sluggerpunk Studios","Sluggerpunk Studios","2729940","https://store.steampowered.com/app/2729940"
"Speedway Survival","1713844800000","true","331","0","0","1.686854397012821","92","Hobbyist","KSI Games","KSI Games,Bloody Longhorns","2916460","https://store.steampowered.com/app/2916460"
"The Dust of the Violet Crystals","1713844800000","false","249","0","0","1.1471957603681548","100","Hobbyist","Corvaena Games LLC","Corvaena Games LLC","2843830","https://store.steampowered.com/app/2843830"
"Arena of Trophies","1713844800000","false","152","0","0","0.16520833333333332","75","Hobbyist","Thor Game Studios","Thor Game Studios","2922790","https://store.steampowered.com/app/2922790"
"Culling of Normality","1713931200000","false","380","0","0","1.5285672135751212","78","Hobbyist","The Forever GM","The Forever GM","2904860","https://store.steampowered.com/app/2904860"
"Don't Forget","1717473600000","false","2970","0","0","3.706896424990175","98","Hobbyist","Hogeschool West-Vlaanderen","Evie Verstappen,Sander De Keukelaere,Nina Krutkyté,Robbe Mahieu,Lee Vangraefschepe,Niyash Khadka","2775690","https://store.steampowered.com/app/2775690"
"Playing Kafka","1716264000000","false","6417","0","0","0.9945583643313316","98","Indie","Charles Games","Charles Games","2911850","https://store.steampowered.com/app/2911850"
"The Fanciful Chronicle","1717819200000","false","78","0","0","2.1809308167391857","100","Hobbyist","R.J. Brontsema","R.J. Brontsema","2882980","https://store.steampowered.com/app/2882980"
"Roaches: The Birthday Party","1714104000000","false","57","0","0","3.561268392015095","100","Hobbyist","Essa Mobi","Essa Mobi","2918190","https://store.steampowered.com/app/2918190"
"Sandwich Sim","1714017600000","false","971","0","0","0.8794653820072457","100","Hobbyist","Cole Young","Sandwich Squad","2925430","https://store.steampowered.com/app/2925430"
"Supermrket: El Videojuego de Gestión de Supermercado","1714017600000","false","1","0.99","0","0.597454632418095","50","Hobbyist","Paso-a-Paso games","Rocker41","2901810","https://store.steampowered.com/app/2901810"
"The Krilling: Scare Feast!","1714190400000","false","1","0.99","0","0","0","Hobbyist","310 GAMES LLC","310 GAMES LLC","2861610","https://store.steampowered.com/app/2861610"
"Birthright Cataclysm - Overture","1607490000000","false","851","0","0","1.3095392724142527","86","Hobbyist","Hisoka","Hisoka","528940","https://store.steampowered.com/app/528940"
"Deaf Wish","1717128000000","true","115","0","0","2.224873062049936","100","Hobbyist","Charity4Free","KoKo","1892740","https://store.steampowered.com/app/1892740"
"Free Chess","1715227200000","false","3369","0","0","1.7770718541522068","81","Hobbyist","VidovicArts","VidovicArts","2672290","https://store.steampowered.com/app/2672290"
"Harrowed World: What's Past Is Portents - Vampire Visual Novel","1718078400000","false","664","0","0","0.3648607874652621","86","Hobbyist","Pennyvale Media","Pennyvale Media","2715020","https://store.steampowered.com/app/2715020"
"HOLOSAGA: Invasion of the HoloX","1714536000000","true","3738","0","0","2.047065554327496","90","Hobbyist","Team SEONGWON","Team SEONGWON","2899450","https://store.steampowered.com/app/2899450"
"Lords Mobile","1714622400000","false","135","0","0","2.122634366478986","75","Hobbyist","Yaremchuk","Yaremchuk","2651320","https://store.steampowered.com/app/2651320"
"Tactishia","1719792000000","false","44","0","0","1.774507034617862","100","Hobbyist","VladShe","VladShe","2919710","https://store.steampowered.com/app/2919710"
"The Aquarians","1714104000000","false","153","0","0","2.11581681272261","92","Hobbyist","Logan Head","Logan Head","2922680","https://store.steampowered.com/app/2922680"
"Unfinished","1716868800000","false","568","0","0","0.8269736999499732","82","Hobbyist","Andrew Studio 2.0","Andrew Studio 2.0","2913680","https://store.steampowered.com/app/2913680"
"Zombie Rollerz: The Last Ship - Prologue","1715832000000","false","7066","0","0","1.8720076299687785","77","Hobbyist","Zing Games Inc.","Zing Games Inc.,紫英互娱","2336990","https://store.steampowered.com/app/2336990"
"箱庭小駅伝2","1714104000000","false","1835","0","0","2.7439536954690444","100","Hobbyist","Shin Tomura","Shin Tomura","2934550","https://store.steampowered.com/app/2934550"
"Melon Man","1714363200000","true","187","0","0","2.1788612131852263","92","Hobbyist","Blomma Games","Blomma Games","2928490","https://store.steampowered.com/app/2928490"
"Tlatoani: Prologue","1714363200000","false","2982","0","0","5.244131230385278","94","Hobbyist","Bellwood Studios","Perspective Games,Bellwood Studios","2925280","https://store.steampowered.com/app/2925280"
"Digital Audio Wasteland","1714363200000","false","604","0","0","1.4820552346591898","88","Hobbyist","Dawesome Studios","Dawesome Studios","2916780","https://store.steampowered.com/app/2916780"
"Hollow Survivors: Prologue","1721779200000","false","28184","0","0","1.6010436803725616","91","Indie","Gameparic,Games Incubator,PlayWay S.A.","Danny Deer","2909680","https://store.steampowered.com/app/2909680"
