"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Survive in Angaria 2","1534824000000","false","405","1.99","646","2.697074591034204","40","Hobbyist","Cloaz Studio","Cloaz Studio","912820","https://store.steampowered.com/app/912820",""
"Touch the devil VR(おさわり魔王VR)","1522036800000","false","144","4.99","646","0.3141666666666665","25","Hobbyist","Aliceledge","Aliceledge","812430","https://store.steampowered.com/app/812430",""
"Recreational Dreaming","1517374800000","false","120","5.99","646","0.663553772696657","100","Hobbyist","Eyedrop","Donald Dunbar,Ryan Donaldson","780850","https://store.steampowered.com/app/780850",""
"World Circuit Boxing","1515128400000","false","162","3.99","646","17.477937676275197","40","Hobbyist","J3I Games","J3I Games","724480","https://store.steampowered.com/app/724480",""
"Champions of Aerial","1511240400000","false","180","3.99","646","0.9277842927634908","100","Hobbyist","Quick Save Studios","Quick Save Studios","701940","https://store.steampowered.com/app/701940",""
"Journey: Benjamin's Adventures","1487653200000","false","180","2.99","646","2.044932937714926","100","Indie","Viriver Network Technology Co., Ltd.","Viriver Network Technology Co., Ltd.","584040","https://store.steampowered.com/app/584040",""
"Cranium Conundrum","1474603200000","true","442","5.99","646","5.034639765453585","38","Indie","Sometimes You","Falling Star Games","527790","https://store.steampowered.com/app/527790",""
"Swift","1464840000000","false","120","5.99","646","1.4056243302960272","100","Hobbyist","Windflow","Windflow","428230","https://store.steampowered.com/app/428230",""
"Glory Kingdom","1455858000000","true","180","4.99","646","0.568807464199128","40","Hobbyist","Simply Squared","Matthew Robinson","435050","https://store.steampowered.com/app/435050",""
"Sex Adventures - The SPA","1645419600000","false","464","1.99","646","0.840725858525452","59","Indie","DIG Publishing","DIG Publishing","1897720","https://store.steampowered.com/app/1897720",""
"傀儡禁域","1703221200000","false","160","4.99","646","4.934191666905483","80","Hobbyist","9log6","9log6","2722130","https://store.steampowered.com/app/2722130",""
"Starfighter Renegade","1669352400000","false","90","8.99","645","1.1776933462966592","50","Hobbyist","MadeOfDinosaurs","MadeOfDinosaurs","1431890","https://store.steampowered.com/app/1431890",""
"Street Striker","1629345600000","false","725","0.99","645","0.5444659374183222","46","Indie","Boom Games","Boom Games","1628940","https://store.steampowered.com/app/1628940",""
"Parkalien: a ludo in the space","1623384000000","false","240","2.99","645","2.5005231003634707","92","Hobbyist","Rudber Games","Rudber Games","1512960","https://store.steampowered.com/app/1512960",""
"Kingdom Of Force","1604203200000","true","114","6.99","645","1.8118466925025303","57","Hobbyist","Beijing Hydra Technology Co., Ltd.","Beijing Hydra Technology Co., Ltd.","1403590","https://store.steampowered.com/app/1403590",""
"Quintus and the Absent Truth","1602561600000","false","143","9.99","645","9.3068679009391","78","Hobbyist","Wreck Tangle Games","Wreck Tangle Games","1366700","https://store.steampowered.com/app/1366700",""
"VR Travelling in the Roman Empire (VR Rome Time machine travel in history)","1605052800000","false","90","9.99","645","0.20800000000000005","40","Indie","William at Oxford","William at Oxford","1386530","https://store.steampowered.com/app/1386530","1597723200000"
"labyrinth","1580360400000","false","360","2.99","645","0.6068637003409627","79","Indie","Sokpop Collective","Sokpop Collective","1234890","https://store.steampowered.com/app/1234890",""
"Asdivine Kamura","1570593600000","false","75","14.99","645","10.59993264580562","100","Indie","KEMCO","Exe Create Inc.","1117980","https://store.steampowered.com/app/1117980",""
"雪·疑 Sknow","1558238400000","false","390","1.99","645","2.086650182579607","69","Hobbyist","泥亾","泥亾","1001010","https://store.steampowered.com/app/1001010",""
"A Plot Story","1505966400000","false","297","4.99","645","4.1302893887476255","28","Hobbyist","Shaman Games Studio","Shaman Games Studio","699160","https://store.steampowered.com/app/699160",""
"Miko Mole","1464148800000","false","275","4.99","645","2.709858987192302","53","Indie","EnsenaSoft","EnsenaSoft","473480","https://store.steampowered.com/app/473480",""
"LEVEL UP!","1416805200000","true","72","9.99","645","22.473028131527226","50","Indie","Ranmantaru Games","Ranmantaru Games","332150","https://store.steampowered.com/app/332150",""
"100 Hidden Kooky - Sand & Sun","1704603600000","false","635","1.5","645","0.4391326593013031","98","Hobbyist","Roshan Nowshad","Roshan Nowshad","2746760","https://store.steampowered.com/app/2746760",""
"DACHstudio Jigsaw Puzzle Box","1715313600000","false","1843","0","645","2.161552086326241","98","Hobbyist","SpielmannSpiel","SpielmannSpiel,bison,DACHstudio","2833590","https://store.steampowered.com/app/2833590",""
"Batho[tel]","1655352000000","false","684","1.99","644","0.7297836657632178","75","Hobbyist","Bronze Box Interactive","Bronze Box Interactive","1981590","https://store.steampowered.com/app/1981590",""
"COPS 2170 The Power of Law","1660003200000","false","150","11.99","644","13.486701918596733","67","Indie","GFI","GFI","1913160","https://store.steampowered.com/app/1913160","1654833600000"
"HyperPortals","1647489600000","true","646","1.99","644","0.6335624518144791","74","Indie","Dnovel","Dnovel","1917370","https://store.steampowered.com/app/1917370",""
"Dracula Frames","1620273600000","false","783","1.99","644","0.6467251015911385","93","Hobbyist","Caio Flavio","Caio Flavio","1563530","https://store.steampowered.com/app/1563530",""
"VR Shooting Range: Multiple Weapons","1612155600000","false","360","1.99","644","0.295837936000278","27","Indie","William at Oxford","William at Oxford","1525440","https://store.steampowered.com/app/1525440",""
"Entelechy","1583812800000","false","105","4.99","644","2.5224429665840296","86","Hobbyist","Press Q Games","Press Q Games","1243640","https://store.steampowered.com/app/1243640",""
"The Life's Lane","1531713600000","false","144","2.99","644","2.295200250574211","20","Hobbyist","Life's Lane Studio","Life's Lane Studio","874640","https://store.steampowered.com/app/874640",""
"Shadow Wolf Mysteries: Curse of the Full Moon Collector's Edition","1546300800000","false","192","9.99","644","2.9567535294904443","100","Indie","Big Fish Games","AMAX Interactive","626840","https://store.steampowered.com/app/626840","1493352000000"
"Rogue'n Roll","1488171600000","false","287","4.99","644","8.767845175845189","73","Hobbyist","Pierre Brengues","Pierre Brengues","600310","https://store.steampowered.com/app/600310",""
"The Cube Hotel（Ning's Wing 2）","1474603200000","false","320","2.99","644","3.018924377353617","45","Hobbyist","T34 Studio","T34 Studio","533470","https://store.steampowered.com/app/533470",""
"Shadow BoXR","1679457600000","true","86","9.99","644","3.594772035051532","100","Hobbyist","3Pupper Studios","3Pupper Studios","2341610","https://store.steampowered.com/app/2341610",""
"Picma - Picture Enigmas","1681704000000","true","9960","0","644","35.19291261160204","75","Hobbyist","Moonberry Arcade","Moonberry Arcade","2134030","https://store.steampowered.com/app/2134030",""
"HENTAI: MISSION BOMBASS","1686110400000","false","607","1.99","644","26.49090367141982","97","Indie","Who We Are Games","Who We Are Games","2271560","https://store.steampowered.com/app/2271560","1689307200000"
"Sandbox World","1724544000000","false","166","4.99","644","26.630925279319417","90","Hobbyist","XMAKE","XMAKE","1831480","https://store.steampowered.com/app/1831480",""
"Pumpkin Game","1698984000000","false","392","1.99","644","5.637788488438377","92","Hobbyist","B.B.Alpha Games","B.B.Alpha Games","2653810","https://store.steampowered.com/app/2653810",""
"KUNKUNKUN","1708578000000","false","154","4.99","644","1.0987102134281042","83","Hobbyist","AURORA STUDIO","AURORA STUDIO","2791570","https://store.steampowered.com/app/2791570",""
"oath","1725235200000","false","234","2.99","644","1.7325848574531977","100","Hobbyist","vai5000","vai5000","3104030","https://store.steampowered.com/app/3104030",""
"Puzzle Light: Connect","1631246400000","false","1189","0.99","643","1.422966364905842","93","Indie","Cronostase","Waidy Andrade","1738100","https://store.steampowered.com/app/1738100",""
"Butterfly 2","1564617600000","false","351","4.99","643","1.033204046026853","86","Hobbyist","grin robot","grin robot","1070590","https://store.steampowered.com/app/1070590","1557201600000"
"The Scuttle","1553572800000","false","408","0.99","643","0.4642859815916473","79","Indie","Foulball Hangover","Foulball Hangover","1024080","https://store.steampowered.com/app/1024080",""
"Vampire Bloody Star X","1541653200000","false","256","4.99","643","6.573641772408813","100","Indie","Andymente","Andymente","964220","https://store.steampowered.com/app/964220",""
"Fortune's Tavern - Remastered","1503028800000","false","216","5.99","643","1.5448087344270063","13","Indie","Trevor Jones","Trevor Jones","691980","https://store.steampowered.com/app/691980",""
"Heart of Ember CH1","1437969600000","false","184","1.99","643","0.6613060510111398","58","Hobbyist","Animation Catalyst","Animation Catalyst","382320","https://store.steampowered.com/app/382320",""
"Sex Simulator - Girl on Girl","1679371200000","false","217","3.99","643","0.22208333333333338","75","Indie","EroticGamesClub","EroticGamesClub","2352500","https://store.steampowered.com/app/2352500",""
"MORTARMEN","1714708800000","true","56","9.99","643","3.5621014789113854","100","Hobbyist","Crouch Jump Interactive","Crouch Jump Interactive","1310740","https://store.steampowered.com/app/1310740",""
